"comment_id","status_id","parent_id","sentence_number","sentence_id"
"10151808052083211_10371374","92886373210_10151808052108211","10151808052083211_10341216",1,43409
"10151808052083211_10371374","92886373210_10151808052108211","10151808052083211_10341216",4,149558
"10151808052083211_10371374","92886373210_10151808052108211","10151808052083211_10341216",5,141341
"10151808052083211_10371374","92886373210_10151808052108211","10151808052083211_10341216",6,63110
"10151808052083211_10371374","92886373210_10151808052108211","10151808052083211_10341216",8,27003
"10151808052083211_10371374","92886373210_10151808052108211","10151808052083211_10341216",9,50720
"10151808052083211_10371374","92886373210_10151808052108211","10151808052083211_10341216",10,112881
"10151817130598211_10366719","92886373210_10151817130623211",-1,4,29837
"10151817130598211_10366722","92886373210_10151817130623211",-1,0,74914
"10151817130598211_10366722","92886373210_10151817130623211",-1,1,15422
"10151817130598211_10366726","92886373210_10151817130623211",-1,0,14370
"10151817130598211_10366728","92886373210_10151817130623211",-1,0,58964
"10151817130598211_10366737","92886373210_10151817130623211",-1,0,25692
"10151817130598211_10366744","92886373210_10151817130623211",-1,0,39359
"10151817130598211_10366748","92886373210_10151817130623211",-1,0,159309
"10151817130598211_10366748","92886373210_10151817130623211",-1,1,144100
"10151817130598211_10366752","92886373210_10151817130623211",-1,0,29552
"10151817130598211_10366756","92886373210_10151817130623211",-1,0,79150
"10151817130598211_10366758","92886373210_10151817130623211",-1,0,52967
"10151817130598211_10366759","92886373210_10151817130623211",-1,0,107673
"10151817130598211_10366759","92886373210_10151817130623211",-1,1,25926
"10151817130598211_10366759","92886373210_10151817130623211",-1,1,42312
"10151817130598211_10366759","92886373210_10151817130623211",-1,1,45873
"10151817130598211_10366759","92886373210_10151817130623211",-1,1,68430
"10151817130598211_10366759","92886373210_10151817130623211",-1,2,85440
"10151817130598211_10366761","92886373210_10151817130623211",-1,0,105808
"10151817130598211_10366770","92886373210_10151817130623211",-1,0,102933
"10151817130598211_10366777","92886373210_10151817130623211",-1,0,132840
"10151817130598211_10366792","92886373210_10151817130623211",-1,0,158577
"10151817130598211_10366800","92886373210_10151817130623211",-1,0,171463
"10151817130598211_10366805","92886373210_10151817130623211",-1,0,86305
"10151817130598211_10366805","92886373210_10151817130623211",-1,1,12518
"10151817130598211_10366812","92886373210_10151817130623211",-1,0,165115
"10151817130598211_10366812","92886373210_10151817130623211",-1,1,84984
"10151817130598211_10366818","92886373210_10151817130623211",-1,0,133530
"10151817130598211_10366819","92886373210_10151817130623211",-1,0,148314
"10151817130598211_10366857","92886373210_10151817130623211",-1,0,138886
"10151817130598211_10366869","92886373210_10151817130623211",-1,0,146046
"10151817130598211_10366869","92886373210_10151817130623211",-1,1,106368
"10151817130598211_10366881","92886373210_10151817130623211",-1,0,31021
"10151817130598211_10366894","92886373210_10151817130623211",-1,0,151084
"10151817130598211_10366894","92886373210_10151817130623211",-1,1,128022
"10151817130598211_10366899","92886373210_10151817130623211",-1,0,50880
"10151817130598211_10366915","92886373210_10151817130623211",-1,0,165782
"10151817130598211_10366917","92886373210_10151817130623211",-1,0,108677
"10151817130598211_10366919","92886373210_10151817130623211",-1,0,137467
"10151817130598211_10366924","92886373210_10151817130623211",-1,0,174411
"10151817130598211_10366935","92886373210_10151817130623211",-1,0,43515
"10151817130598211_10366961","92886373210_10151817130623211",-1,0,120348
"10151817130598211_10366961","92886373210_10151817130623211",-1,1,127128
"10151817130598211_10366966","92886373210_10151817130623211",-1,0,131896
"10151817130598211_10367004","92886373210_10151817130623211",-1,0,37921
"10151817130598211_10367028","92886373210_10151817130623211",-1,0,140576
"10151817130598211_10367028","92886373210_10151817130623211",-1,1,23910
"10151817130598211_10367039","92886373210_10151817130623211",-1,0,171029
"10151817130598211_10367041","92886373210_10151817130623211",-1,0,11834
"10151817130598211_10367046","92886373210_10151817130623211",-1,0,72053
"10151817130598211_10367149","92886373210_10151817130623211",-1,0,144400
"10151817130598211_10367149","92886373210_10151817130623211",-1,1,90746
"10151817130598211_10367177","92886373210_10151817130623211",-1,0,96722
"10151817130598211_10367179","92886373210_10151817130623211",-1,0,43502
"10151817130598211_10367202","92886373210_10151817130623211",-1,0,49537
"10151817130598211_10367267","92886373210_10151817130623211",-1,0,121623
"10151817130598211_10367302","92886373210_10151817130623211",-1,0,106427
"10151817130598211_10367316","92886373210_10151817130623211",-1,0,45513
"10151817130598211_10367348","92886373210_10151817130623211",-1,0,137176
"10151817130598211_10367365","92886373210_10151817130623211",-1,0,93759
"10151817130598211_10367371","92886373210_10151817130623211",-1,0,40614
"10151817130598211_10367388","92886373210_10151817130623211",-1,0,23562
"10151817130598211_10367391","92886373210_10151817130623211",-1,0,144774
"10151817130598211_10367512","92886373210_10151817130623211",-1,0,58423
"10151817130598211_10367520","92886373210_10151817130623211",-1,0,58570
"10151817130598211_10367529","92886373210_10151817130623211",-1,0,44964
"10151817130598211_10367531","92886373210_10151817130623211",-1,0,149405
"10151817130598211_10367531","92886373210_10151817130623211",-1,1,37791
"10151817130598211_10367738","92886373210_10151817130623211",-1,0,153821
"10151817130598211_10367810","92886373210_10151817130623211",-1,0,26190
"10151817130598211_10367810","92886373210_10151817130623211",-1,1,142896
"10151817130598211_10367834","92886373210_10151817130623211",-1,0,46352
"10151817130598211_10368019","92886373210_10151817130623211",-1,0,104108
"10151817130598211_10368118","92886373210_10151817130623211",-1,0,157874
"10151817130598211_10368170","92886373210_10151817130623211",-1,0,167317
"10151817130598211_10368170","92886373210_10151817130623211",-1,1,17962
"10151817130598211_10368308","92886373210_10151817130623211",-1,0,34615
"10151817130598211_10368393","92886373210_10151817130623211",-1,0,70134
"10151817130598211_10368730","92886373210_10151817130623211",-1,0,149333
"10151817130598211_10368735","92886373210_10151817130623211",-1,0,64383
"10151817130598211_10368735","92886373210_10151817130623211",-1,1,139481
"10151817130598211_10368866","92886373210_10151817130623211",-1,0,38857
"10151817130598211_10369093","92886373210_10151817130623211",-1,0,154374
"10151817130598211_10369173","92886373210_10151817130623211",-1,4,113571
"10151817130598211_10369173","92886373210_10151817130623211",-1,5,50902
"10151817130598211_10369543","92886373210_10151817130623211",-1,0,106858
"10151817130598211_10369627","92886373210_10151817130623211",-1,0,100771
"10151817130598211_10369799","92886373210_10151817130623211",-1,0,172586
"10151817130598211_10369808","92886373210_10151817130623211",-1,0,51413
"10151817130598211_10369843","92886373210_10151817130623211",-1,0,139276
"10151817130598211_10370023","92886373210_10151817130623211",-1,0,100980
"10151817130598211_10370304","92886373210_10151817130623211",-1,0,114655
"10151817130598211_10370582","92886373210_10151817130623211",-1,3,38982
"10151817130598211_10370582","92886373210_10151817130623211",-1,4,155298
"10151817130598211_10370739","92886373210_10151817130623211",-1,0,157933
"10151817130598211_10370818","92886373210_10151817130623211",-1,0,106532
"10151817130598211_10370838","92886373210_10151817130623211","10151817130598211_10366744",0,101312
"10151817130598211_10370838","92886373210_10151817130623211","10151817130598211_10366744",1,172821
"10151817130598211_10372081","92886373210_10151817130623211","10151817130598211_10367039",0,118828
"10151817130598211_10372131","92886373210_10151817130623211",-1,0,134169
"10151817130598211_10372347","92886373210_10151817130623211",-1,0,73850
"10151817130598211_10373050","92886373210_10151817130623211",-1,0,163556
"10151817130598211_10373050","92886373210_10151817130623211",-1,1,120010
"10151817130598211_10373261","92886373210_10151817130623211",-1,1,16149
"10151817130598211_10373562","92886373210_10151817130623211",-1,0,150514
"10151817130598211_10373562","92886373210_10151817130623211",-1,1,116787
"10151817130598211_10374073","92886373210_10151817130623211",-1,0,99247
"10151817130598211_10374884","92886373210_10151817130623211",-1,0,121755
"10151817130598211_10384778","92886373210_10151817130623211",-1,0,69539
"10151817130598211_10386139","92886373210_10151817130623211",-1,0,109031
"10151817130598211_10513423","92886373210_10151817130623211","10151817130598211_10366744",0,168385
"10151817130598211_10513423","92886373210_10151817130623211","10151817130598211_10366744",1,95387
"10151817130598211_10513447","92886373210_10151817130623211","10151817130598211_10367179",0,63242
"10151817130598211_10513447","92886373210_10151817130623211","10151817130598211_10367179",1,68586
"10151817130598211_10513484","92886373210_10151817130623211",-1,0,140254
"10151817130598211_10563056","92886373210_10151817130623211",-1,0,39405
"10151817130598211_10564912","92886373210_10151817130623211",-1,0,159838
"10151819109623211_28111321","92886373210_10151819109623211",-1,0,138555
"10151819109623211_28111321","92886373210_10151819109623211",-1,0,145585
"10151819109623211_28118437","92886373210_10151819109623211",-1,0,122389
"10151819109623211_28147144","92886373210_10151819109623211",-1,0,156135
"10151819109623211_28182164","92886373210_10151819109623211",-1,1,77429
"10151819109623211_28225462","92886373210_10151819109623211",-1,1,148624
"10151819109623211_28225462","92886373210_10151819109623211",-1,2,62786
"10151819109623211_29428608","92886373210_10151819109623211",-1,0,103691
"10151863919928211_10152356623588211","92886373210_10151863919938211",-1,0,21362
"10151863919928211_10152356623588211","92886373210_10151863919938211",-1,1,43650
"10151863919928211_10153795505528211","92886373210_10151863919938211",-1,0,144006
"10151863919928211_10509294","92886373210_10151863919938211",-1,0,70029
"10151863919928211_10509297","92886373210_10151863919938211",-1,0,148756
"10151863919928211_10509298","92886373210_10151863919938211",-1,0,131106
"10151863919928211_10509299","92886373210_10151863919938211",-1,0,58540
"10151863919928211_10509300","92886373210_10151863919938211",-1,0,60325
"10151863919928211_10509300","92886373210_10151863919938211",-1,0,65979
"10151863919928211_10509300","92886373210_10151863919938211",-1,0,116972
"10151863919928211_10509301","92886373210_10151863919938211",-1,0,22147
"10151863919928211_10509315","92886373210_10151863919938211",-1,0,118005
"10151863919928211_10509317","92886373210_10151863919938211",-1,0,112276
"10151863919928211_10509320","92886373210_10151863919938211",-1,0,147906
"10151863919928211_10509328","92886373210_10151863919938211",-1,0,37463
"10151863919928211_10509329","92886373210_10151863919938211",-1,0,16911
"10151863919928211_10509332","92886373210_10151863919938211",-1,0,35932
"10151863919928211_10509333","92886373210_10151863919938211",-1,0,101304
"10151863919928211_10509340","92886373210_10151863919938211",-1,0,119399
"10151863919928211_10509341","92886373210_10151863919938211",-1,0,102993
"10151863919928211_10509342","92886373210_10151863919938211",-1,0,149638
"10151863919928211_10509343","92886373210_10151863919938211",-1,0,16648
"10151863919928211_10509345","92886373210_10151863919938211",-1,0,130824
"10151863919928211_10509345","92886373210_10151863919938211",-1,0,155244
"10151863919928211_10509347","92886373210_10151863919938211",-1,0,145342
"10151863919928211_10509354","92886373210_10151863919938211",-1,0,89752
"10151863919928211_10509356","92886373210_10151863919938211",-1,0,55577
"10151863919928211_10509358","92886373210_10151863919938211",-1,0,125251
"10151863919928211_10509360","92886373210_10151863919938211",-1,0,11403
"10151863919928211_10509362","92886373210_10151863919938211",-1,0,170816
"10151863919928211_10509365","92886373210_10151863919938211",-1,0,61109
"10151863919928211_10509367","92886373210_10151863919938211",-1,0,118843
"10151863919928211_10509369","92886373210_10151863919938211",-1,0,11443
"10151863919928211_10509372","92886373210_10151863919938211",-1,0,31101
"10151863919928211_10509374","92886373210_10151863919938211",-1,0,17055
"10151863919928211_10509375","92886373210_10151863919938211",-1,0,115392
"10151863919928211_10509377","92886373210_10151863919938211",-1,0,59235
"10151863919928211_10509378","92886373210_10151863919938211",-1,0,158312
"10151863919928211_10509380","92886373210_10151863919938211",-1,0,11397
"10151863919928211_10509380","92886373210_10151863919938211",-1,0,16282
"10151863919928211_10509380","92886373210_10151863919938211",-1,0,112805
"10151863919928211_10509380","92886373210_10151863919938211",-1,0,135721
"10151863919928211_10509381","92886373210_10151863919938211",-1,0,163133
"10151863919928211_10509382","92886373210_10151863919938211",-1,0,30125
"10151863919928211_10509385","92886373210_10151863919938211",-1,0,35371
"10151863919928211_10509389","92886373210_10151863919938211",-1,0,23584
"10151863919928211_10509391","92886373210_10151863919938211",-1,0,77851
"10151863919928211_10509392","92886373210_10151863919938211",-1,0,44572
"10151863919928211_10509394","92886373210_10151863919938211",-1,0,17978
"10151863919928211_10509397","92886373210_10151863919938211",-1,0,44379
"10151863919928211_10509399","92886373210_10151863919938211",-1,0,88066
"10151863919928211_10509401","92886373210_10151863919938211",-1,0,110091
"10151863919928211_10509403","92886373210_10151863919938211",-1,0,29239
"10151863919928211_10509408","92886373210_10151863919938211",-1,0,52504
"10151863919928211_10509412","92886373210_10151863919938211",-1,0,67998
"10151863919928211_10509414","92886373210_10151863919938211",-1,0,31938
"10151863919928211_10509418","92886373210_10151863919938211",-1,0,98364
"10151863919928211_10509420","92886373210_10151863919938211","10151863919928211_10509299",0,64810
"10151863919928211_10509424","92886373210_10151863919938211",-1,0,51947
"10151863919928211_10509426","92886373210_10151863919938211",-1,0,41274
"10151863919928211_10509426","92886373210_10151863919938211",-1,1,81003
"10151863919928211_10509429","92886373210_10151863919938211",-1,0,85015
"10151863919928211_10509430","92886373210_10151863919938211",-1,0,47399
"10151863919928211_10509431","92886373210_10151863919938211",-1,0,38686
"10151863919928211_10509435","92886373210_10151863919938211",-1,0,54434
"10151863919928211_10509437","92886373210_10151863919938211",-1,0,115069
"10151863919928211_10509438","92886373210_10151863919938211",-1,0,20657
"10151863919928211_10509441","92886373210_10151863919938211",-1,1,114114
"10151863919928211_10509443","92886373210_10151863919938211",-1,0,153726
"10151863919928211_10509443","92886373210_10151863919938211",-1,1,12098
"10151863919928211_10509444","92886373210_10151863919938211",-1,0,91585
"10151863919928211_10509447","92886373210_10151863919938211",-1,0,125537
"10151863919928211_10509449","92886373210_10151863919938211",-1,0,12809
"10151863919928211_10509454","92886373210_10151863919938211",-1,0,117574
"10151863919928211_10509457","92886373210_10151863919938211",-1,0,83840
"10151863919928211_10509458","92886373210_10151863919938211",-1,0,106375
"10151863919928211_10509459","92886373210_10151863919938211",-1,0,72795
"10151863919928211_10509463","92886373210_10151863919938211",-1,0,60571
"10151863919928211_10509464","92886373210_10151863919938211",-1,0,21495
"10151863919928211_10509464","92886373210_10151863919938211",-1,0,46435
"10151863919928211_10509464","92886373210_10151863919938211",-1,0,65639
"10151863919928211_10509464","92886373210_10151863919938211",-1,0,84999
"10151863919928211_10509464","92886373210_10151863919938211",-1,0,102450
"10151863919928211_10509464","92886373210_10151863919938211",-1,0,136375
"10151863919928211_10509464","92886373210_10151863919938211",-1,0,159823
"10151863919928211_10509465","92886373210_10151863919938211",-1,0,99556
"10151863919928211_10509466","92886373210_10151863919938211",-1,0,151332
"10151863919928211_10509467","92886373210_10151863919938211",-1,0,35997
"10151863919928211_10509468","92886373210_10151863919938211",-1,0,78088
"10151863919928211_10509470","92886373210_10151863919938211",-1,0,28587
"10151863919928211_10509472","92886373210_10151863919938211",-1,0,147028
"10151863919928211_10509473","92886373210_10151863919938211",-1,0,158050
"10151863919928211_10509475","92886373210_10151863919938211",-1,0,86406
"10151863919928211_10509476","92886373210_10151863919938211",-1,0,142928
"10151863919928211_10509477","92886373210_10151863919938211",-1,0,103059
"10151863919928211_10509478","92886373210_10151863919938211",-1,0,89772
"10151863919928211_10509484","92886373210_10151863919938211",-1,0,74309
"10151863919928211_10509486","92886373210_10151863919938211",-1,0,142491
"10151863919928211_10509490","92886373210_10151863919938211",-1,0,21909
"10151863919928211_10509490","92886373210_10151863919938211",-1,0,29226
"10151863919928211_10509490","92886373210_10151863919938211",-1,0,31177
"10151863919928211_10509490","92886373210_10151863919938211",-1,0,72907
"10151863919928211_10509490","92886373210_10151863919938211",-1,0,88094
"10151863919928211_10509490","92886373210_10151863919938211",-1,0,97457
"10151863919928211_10509490","92886373210_10151863919938211",-1,0,135676
"10151863919928211_10509490","92886373210_10151863919938211",-1,0,170048
"10151863919928211_10509490","92886373210_10151863919938211",-1,0,173655
"10151863919928211_10509492","92886373210_10151863919938211","10151863919928211_10509299",0,135660
"10151863919928211_10509493","92886373210_10151863919938211",-1,0,107767
"10151863919928211_10509496","92886373210_10151863919938211",-1,0,52605
"10151863919928211_10509497","92886373210_10151863919938211",-1,0,39678
"10151863919928211_10509500","92886373210_10151863919938211",-1,0,19786
"10151863919928211_10509501","92886373210_10151863919938211",-1,0,114038
"10151863919928211_10509504","92886373210_10151863919938211",-1,0,42296
"10151863919928211_10509507","92886373210_10151863919938211",-1,0,28933
"10151863919928211_10509509","92886373210_10151863919938211",-1,1,151926
"10151863919928211_10509513","92886373210_10151863919938211",-1,0,44634
"10151863919928211_10509514","92886373210_10151863919938211",-1,0,53235
"10151863919928211_10509519","92886373210_10151863919938211",-1,0,143662
"10151863919928211_10509532","92886373210_10151863919938211",-1,1,20325
"10151863919928211_10509534","92886373210_10151863919938211",-1,0,67034
"10151863919928211_10509537","92886373210_10151863919938211",-1,0,92930
"10151863919928211_10509538","92886373210_10151863919938211",-1,0,174131
"10151863919928211_10509540","92886373210_10151863919938211",-1,0,21857
"10151863919928211_10509542","92886373210_10151863919938211",-1,0,91108
"10151863919928211_10509543","92886373210_10151863919938211",-1,0,30224
"10151863919928211_10509550","92886373210_10151863919938211",-1,0,114919
"10151863919928211_10509554","92886373210_10151863919938211",-1,0,141061
"10151863919928211_10509556","92886373210_10151863919938211",-1,0,80986
"10151863919928211_10509563","92886373210_10151863919938211",-1,0,115731
"10151863919928211_10509565","92886373210_10151863919938211",-1,0,137423
"10151863919928211_10509565","92886373210_10151863919938211",-1,1,86977
"10151863919928211_10509566","92886373210_10151863919938211",-1,0,143215
"10151863919928211_10509569","92886373210_10151863919938211",-1,0,49347
"10151863919928211_10509570","92886373210_10151863919938211",-1,0,85683
"10151863919928211_10509573","92886373210_10151863919938211",-1,0,26279
"10151863919928211_10509574","92886373210_10151863919938211",-1,0,28343
"10151863919928211_10509574","92886373210_10151863919938211",-1,0,56135
"10151863919928211_10509575","92886373210_10151863919938211",-1,0,103445
"10151863919928211_10509578","92886373210_10151863919938211",-1,0,16051
"10151863919928211_10509578","92886373210_10151863919938211",-1,0,44875
"10151863919928211_10509580","92886373210_10151863919938211",-1,0,26262
"10151863919928211_10509581","92886373210_10151863919938211",-1,0,36566
"10151863919928211_10509583","92886373210_10151863919938211",-1,0,147369
"10151863919928211_10509585","92886373210_10151863919938211",-1,0,73164
"10151863919928211_10509585","92886373210_10151863919938211",-1,0,167113
"10151863919928211_10509586","92886373210_10151863919938211",-1,0,86781
"10151863919928211_10509588","92886373210_10151863919938211",-1,0,124150
"10151863919928211_10509589","92886373210_10151863919938211",-1,0,24966
"10151863919928211_10509593","92886373210_10151863919938211",-1,0,81816
"10151863919928211_10509594","92886373210_10151863919938211","10151863919928211_10509573",0,142653
"10151863919928211_10509595","92886373210_10151863919938211",-1,0,172090
"10151863919928211_10509596","92886373210_10151863919938211",-1,0,11028
"10151863919928211_10509597","92886373210_10151863919938211",-1,0,89341
"10151863919928211_10509599","92886373210_10151863919938211",-1,0,154540
"10151863919928211_10509601","92886373210_10151863919938211",-1,0,79253
"10151863919928211_10509604","92886373210_10151863919938211",-1,0,112008
"10151863919928211_10509605","92886373210_10151863919938211",-1,0,48207
"10151863919928211_10509606","92886373210_10151863919938211",-1,0,130024
"10151863919928211_10509607","92886373210_10151863919938211",-1,0,20954
"10151863919928211_10509608","92886373210_10151863919938211",-1,0,26293
"10151863919928211_10509609","92886373210_10151863919938211",-1,0,171321
"10151863919928211_10509610","92886373210_10151863919938211",-1,0,139253
"10151863919928211_10509612","92886373210_10151863919938211",-1,0,106683
"10151863919928211_10509614","92886373210_10151863919938211",-1,0,157447
"10151863919928211_10509616","92886373210_10151863919938211",-1,0,56768
"10151863919928211_10509616","92886373210_10151863919938211",-1,0,61001
"10151863919928211_10509616","92886373210_10151863919938211",-1,0,63632
"10151863919928211_10509616","92886373210_10151863919938211",-1,0,80530
"10151863919928211_10509616","92886373210_10151863919938211",-1,0,86571
"10151863919928211_10509616","92886373210_10151863919938211",-1,0,93638
"10151863919928211_10509616","92886373210_10151863919938211",-1,0,115950
"10151863919928211_10509616","92886373210_10151863919938211",-1,0,131392
"10151863919928211_10509616","92886373210_10151863919938211",-1,0,140751
"10151863919928211_10509616","92886373210_10151863919938211",-1,0,163825
"10151863919928211_10509621","92886373210_10151863919938211","10151863919928211_10509299",0,148876
"10151863919928211_10509621","92886373210_10151863919938211","10151863919928211_10509299",1,100835
"10151863919928211_10509627","92886373210_10151863919938211",-1,0,107558
"10151863919928211_10509628","92886373210_10151863919938211",-1,0,42079
"10151863919928211_10509629","92886373210_10151863919938211",-1,0,137915
"10151863919928211_10509631","92886373210_10151863919938211",-1,0,140327
"10151863919928211_10509632","92886373210_10151863919938211",-1,0,163904
"10151863919928211_10509633","92886373210_10151863919938211",-1,0,101994
"10151863919928211_10509635","92886373210_10151863919938211",-1,0,130440
"10151863919928211_10509640","92886373210_10151863919938211",-1,0,36279
"10151863919928211_10509641","92886373210_10151863919938211",-1,0,83022
"10151863919928211_10509644","92886373210_10151863919938211",-1,0,18426
"10151863919928211_10509646","92886373210_10151863919938211",-1,0,75123
"10151863919928211_10509647","92886373210_10151863919938211",-1,0,108529
"10151863919928211_10509648","92886373210_10151863919938211",-1,0,151474
"10151863919928211_10509648","92886373210_10151863919938211",-1,0,155085
"10151863919928211_10509648","92886373210_10151863919938211",-1,0,156270
"10151863919928211_10509658","92886373210_10151863919938211",-1,0,12791
"10151863919928211_10509662","92886373210_10151863919938211",-1,0,59037
"10151863919928211_10509663","92886373210_10151863919938211",-1,0,25594
"10151863919928211_10509666","92886373210_10151863919938211",-1,0,149679
"10151863919928211_10509669","92886373210_10151863919938211",-1,0,139663
"10151863919928211_10509670","92886373210_10151863919938211",-1,0,12180
"10151863919928211_10509671","92886373210_10151863919938211",-1,0,143327
"10151863919928211_10509672","92886373210_10151863919938211",-1,0,103253
"10151863919928211_10509674","92886373210_10151863919938211",-1,0,164932
"10151863919928211_10509676","92886373210_10151863919938211",-1,0,165205
"10151863919928211_10509678","92886373210_10151863919938211",-1,0,30458
"10151863919928211_10509682","92886373210_10151863919938211",-1,0,89141
"10151863919928211_10509687","92886373210_10151863919938211",-1,0,59002
"10151863919928211_10509691","92886373210_10151863919938211",-1,0,147922
"10151863919928211_10509693","92886373210_10151863919938211",-1,0,142014
"10151863919928211_10509695","92886373210_10151863919938211",-1,0,103790
"10151863919928211_10509697","92886373210_10151863919938211",-1,0,56412
"10151863919928211_10509698","92886373210_10151863919938211",-1,0,142722
"10151863919928211_10509706","92886373210_10151863919938211",-1,0,101058
"10151863919928211_10509708","92886373210_10151863919938211",-1,0,21982
"10151863919928211_10509711","92886373210_10151863919938211",-1,0,25387
"10151863919928211_10509712","92886373210_10151863919938211",-1,0,89473
"10151863919928211_10509714","92886373210_10151863919938211",-1,0,56102
"10151863919928211_10509715","92886373210_10151863919938211",-1,0,148940
"10151863919928211_10509716","92886373210_10151863919938211",-1,0,63399
"10151863919928211_10509720","92886373210_10151863919938211",-1,0,90618
"10151863919928211_10509722","92886373210_10151863919938211",-1,0,17111
"10151863919928211_10509724","92886373210_10151863919938211",-1,0,93072
"10151863919928211_10509725","92886373210_10151863919938211",-1,0,171161
"10151863919928211_10509727","92886373210_10151863919938211",-1,0,118442
"10151863919928211_10509729","92886373210_10151863919938211","10151863919928211_10509299",0,161983
"10151863919928211_10509729","92886373210_10151863919938211","10151863919928211_10509299",1,122222
"10151863919928211_10509731","92886373210_10151863919938211",-1,0,9877
"10151863919928211_10509732","92886373210_10151863919938211",-1,0,101929
"10151863919928211_10509735","92886373210_10151863919938211",-1,0,94491
"10151863919928211_10509737","92886373210_10151863919938211",-1,0,68545
"10151863919928211_10509739","92886373210_10151863919938211",-1,0,56200
"10151863919928211_10509740","92886373210_10151863919938211",-1,0,126481
"10151863919928211_10509754","92886373210_10151863919938211",-1,0,130860
"10151863919928211_10509755","92886373210_10151863919938211",-1,0,142368
"10151863919928211_10509757","92886373210_10151863919938211",-1,0,130018
"10151863919928211_10509759","92886373210_10151863919938211",-1,0,77574
"10151863919928211_10509761","92886373210_10151863919938211",-1,0,97497
"10151863919928211_10509765","92886373210_10151863919938211",-1,0,25409
"10151863919928211_10509766","92886373210_10151863919938211",-1,0,32545
"10151863919928211_10509767","92886373210_10151863919938211",-1,0,68764
"10151863919928211_10509769","92886373210_10151863919938211",-1,0,120737
"10151863919928211_10509772","92886373210_10151863919938211",-1,0,113621
"10151863919928211_10509773","92886373210_10151863919938211",-1,0,13512
"10151863919928211_10509775","92886373210_10151863919938211",-1,0,62488
"10151863919928211_10509777","92886373210_10151863919938211",-1,0,126423
"10151863919928211_10509778","92886373210_10151863919938211",-1,0,67241
"10151863919928211_10509782","92886373210_10151863919938211",-1,0,69856
"10151863919928211_10509787","92886373210_10151863919938211",-1,0,164508
"10151863919928211_10509788","92886373210_10151863919938211",-1,0,24981
"10151863919928211_10509789","92886373210_10151863919938211",-1,0,144993
"10151863919928211_10509790","92886373210_10151863919938211",-1,0,168283
"10151863919928211_10509791","92886373210_10151863919938211",-1,0,67505
"10151863919928211_10509794","92886373210_10151863919938211",-1,0,12916
"10151863919928211_10509795","92886373210_10151863919938211",-1,0,114172
"10151863919928211_10509797","92886373210_10151863919938211",-1,0,168695
"10151863919928211_10509803","92886373210_10151863919938211",-1,0,145201
"10151863919928211_10509806","92886373210_10151863919938211",-1,0,159935
"10151863919928211_10509807","92886373210_10151863919938211",-1,0,59453
"10151863919928211_10509808","92886373210_10151863919938211",-1,0,31298
"10151863919928211_10509814","92886373210_10151863919938211",-1,0,108714
"10151863919928211_10509821","92886373210_10151863919938211",-1,0,91379
"10151863919928211_10509823","92886373210_10151863919938211",-1,0,49397
"10151863919928211_10509824","92886373210_10151863919938211",-1,0,36620
"10151863919928211_10509825","92886373210_10151863919938211",-1,0,93656
"10151863919928211_10509826","92886373210_10151863919938211",-1,0,17045
"10151863919928211_10509829","92886373210_10151863919938211",-1,0,113322
"10151863919928211_10509831","92886373210_10151863919938211",-1,0,30216
"10151863919928211_10509832","92886373210_10151863919938211",-1,0,47691
"10151863919928211_10509834","92886373210_10151863919938211",-1,0,55435
"10151863919928211_10509835","92886373210_10151863919938211",-1,0,14423
"10151863919928211_10509836","92886373210_10151863919938211",-1,0,138641
"10151863919928211_10509842","92886373210_10151863919938211",-1,0,119081
"10151863919928211_10509851","92886373210_10151863919938211",-1,0,124475
"10151863919928211_10509854","92886373210_10151863919938211",-1,0,96625
"10151863919928211_10509855","92886373210_10151863919938211",-1,0,98190
"10151863919928211_10509856","92886373210_10151863919938211",-1,0,41189
"10151863919928211_10509857","92886373210_10151863919938211",-1,0,161023
"10151863919928211_10509858","92886373210_10151863919938211",-1,0,20577
"10151863919928211_10509859","92886373210_10151863919938211",-1,0,169320
"10151863919928211_10509860","92886373210_10151863919938211",-1,0,63444
"10151863919928211_10509862","92886373210_10151863919938211",-1,0,155405
"10151863919928211_10509869","92886373210_10151863919938211",-1,0,93777
"10151863919928211_10509871","92886373210_10151863919938211",-1,0,45553
"10151863919928211_10509873","92886373210_10151863919938211",-1,0,152016
"10151863919928211_10509878","92886373210_10151863919938211",-1,0,114433
"10151863919928211_10509879","92886373210_10151863919938211",-1,0,139203
"10151863919928211_10509880","92886373210_10151863919938211",-1,0,14483
"10151863919928211_10509882","92886373210_10151863919938211",-1,0,130050
"10151863919928211_10509887","92886373210_10151863919938211",-1,0,95106
"10151863919928211_10509889","92886373210_10151863919938211",-1,0,48411
"10151863919928211_10509890","92886373210_10151863919938211",-1,0,57449
"10151863919928211_10509892","92886373210_10151863919938211",-1,0,29907
"10151863919928211_10509895","92886373210_10151863919938211",-1,0,48351
"10151863919928211_10509899","92886373210_10151863919938211",-1,0,80977
"10151863919928211_10509900","92886373210_10151863919938211",-1,0,28061
"10151863919928211_10509902","92886373210_10151863919938211",-1,0,18696
"10151863919928211_10509903","92886373210_10151863919938211",-1,0,118958
"10151863919928211_10509905","92886373210_10151863919938211",-1,0,100912
"10151863919928211_10509907","92886373210_10151863919938211",-1,0,174024
"10151863919928211_10509910","92886373210_10151863919938211",-1,0,30128
"10151863919928211_10509912","92886373210_10151863919938211",-1,0,122344
